State,City,County,SourceType,Name,URL,Description, group_id, id, State2, show_county_header
Alabama,"Mobile County, Alabama",Mobile,Mobile Municipal Court Docket Search,https://www.municipalrecordsearch.com/mobileal/Dockets,1,16,Alabama,False
Alabama,"Montgomery County, Alabama",Montgomery,Montgomery County Jail Inmate Search,https://mcsojail.countygovservices.com/Home/CurrentInmates,1,17,Alabama,True
Alabama,"Montgomery County, Alabama",Montgomery,Montgomery County Recent Arrest Search,https://mcsojail.countygovservices.com/Home/RecentArrests,1,18,Alabama,False
Alabama,"Montgomery County, Alabama",Montgomery,Montgomery County Warrant Search,https://mcsojail.countygovservices.com/Home/Warrants,1,19,Alabama,False
Alabama,"Montgomery County, Alabama",Montgomery,Montgomery Police Department Crime Mapping,https://www.crimemapping.com/map/agency/483,1,20,Alabama,False
Alabama,"Shelby County, Alabama",Shelby,Shelby County Jail Inmate Search,https://inmatelisting.shelbyal.com/,1,21,Alabama,True
Alabama,"Shelby County, Alabama",Shelby,Shelby County Probate Record Search,https://probaterecords.shelbyal.com/shelby/search.do?indexName=opr,1,22,Alabama,False
Alabama,"Shelby County, Alabama",Shelby,Shelby County Sheriff's Office Community Crime Map,"https://cityprotect.com/map/list/agencies?pageSize=2000&parentIncidentTypeIds=149,150,148,8,97,104,165,98,100,179,178,180,101,99,103,163,168,166,12,161,14,16,15&zoomLevel=11&latitude=33.228723092421184&longitude=-86.57560418541182&days=1,2,3,4,5,6,7&startHour=0&endHour=24&timezone=%2B00:00&relativeDate=pastMonth&id=5ce2bda53934cc0011edad7b",1,23,Alabama,False
Alabama,"Tuscaloosa County, Alabama",Tuscaloosa,Tuscaloosa County Incident Summaries,https://www.tcsoal.org/resources/incident-summaries/2024,1,24,Alabama,True
Alabama,"Tuscaloosa County, Alabama",Tuscaloosa,Tuscaloosa County Jail Inmate Search,https://www.tcsoal.org/inmates,1,25,Alabama,False
Alabama,"Tuscaloosa County, Alabama",Tuscaloosa,Tuscaloosa County Probate Record Search,https://probate.tuscco.com/ProbateRecords/,1,26,Alabama,False
Alabama,"Tuscaloosa County, Alabama",Tuscaloosa,Tuscaloosa County Public Record Request,https://www.tuscaloosa.com/government/city-clerk/public-records-request,1,27,Alabama,False
Alabama,"Tuscaloosa County, Alabama",Tuscaloosa,Tuscaloosa County Sex Offender Search,https://www.icrimewatch.net/index.php?AgencyID=53527,1,28,Alabama,False
Alabama,"Tuscaloosa County, Alabama",Tuscaloosa,Tuscaloosa County Traffic Accident Data,https://www.tcsoal.org/traffic-accident-data,1,29,Alabama,False
Alabama,"Tuscaloosa County, Alabama",Tuscaloosa,Tuscaloosa County Warrant Search,https://www.tcsoal.org/warrants,1,30,Alabama,False
Alabama,State of Alabama,Alabama,Alabama Vine (Victim Notification) Link,https://vinelink.vineapps.com/search/AL/Person,1,31,Alabama,True
Alabama,State of Alabama,Alabama,State of Alabama Appellate Courts Calendar Search,https://publicportal.alappeals.gov/portal/search/calendar,1,32,Alabama,False
Alabama,State of Alabama,Alabama,State of Alabama Appellate Courts Case Search,https://publicportal.alappeals.gov/portal/search/case,1,33,Alabama,False
Alabama,State of Alabama,Alabama,State of Alabama Appellate Courts Decisions Search,https://publicportal.alappeals.gov/portal/search/publication,1,34,Alabama,False
Alabama,State of Alabama,Alabama,State of Alabama Appellate Courts Document Search,https://publicportal.alappeals.gov/portal/search/document,1,35,Alabama,False
Alabama,State of Alabama,Alabama,State of Alabama Appellate Courts Party Search,https://publicportal.alappeals.gov/portal/search/party,1,36,Alabama,False
